,suite_id,sample_id,code,value,character
14378,42,8,9,8,八
11974,97,4,6,5,五
12812,82,2,7,6,六
8177,24,7,3,2,二
9392,44,2,4,3,三
10977,97,7,5,4,四
6194,26,4,1,0,零
4361,41,10,14,14,万
3257,31,7,13,13,千
5681,70,10,15,15,亿
6064,14,4,1,0,零
7459,5,9,2,1,一
9710,73,1,4,3,三
373,42,3,10,9,九
8926,92,6,3,2,二
13755,77,5,8,7,七
10706,72,6,5,4,四
12624,65,4,7,6,六
2596,62,6,12,12,百
13444,49,4,8,7,七
4080,16,1,14,14,万
12261,32,10,7,6,六
9079,15,9,4,3,三
7116,19,6,2,1,一
8686,70,6,3,2,二
8772,79,2,3,2,二
4199,26,9,14,14,万
12861,87,10,7,6,六
13477,51,7,8,7,七
9325,38,5,4,3,三
8404,45,4,3,2,二
13312,37,2,8,7,七
1064,14,4,11,10,十
3293,35,3,13,13,千
12363,41,3,7,6,六
4843,85,3,14,14,万
3796,80,6,13,13,千
11148,21,8,6,5,五
5127,2,7,15,15,亿
1004,1,4,11,10,十
12535,57,5,7,6,六
5691,71,10,15,15,亿
14577,60,7,9,8,八
7824,83,4,2,1,一
10351,40,10,5,4,四
5596,62,6,15,15,亿
4049,12,9,14,14,万
3966,96,6,13,13,千
6015,10,5,1,0,零
8378,42,8,3,2,二
13715,73,5,8,7,七
2015,10,5,12,12,百
6941,94,10,1,0,零
3384,43,4,13,13,千
10248,30,8,5,4,四
1631,66,10,11,10,十
5718,73,8,15,15,亿
13363,41,3,8,7,七
1307,36,7,11,10,十
14159,22,9,9,8,八
1781,8,10,11,10,十
2422,47,2,12,12,百
1655,68,5,11,10,十
11345,4,5,6,5,五
12320,38,1,7,6,六
9316,37,6,4,3,三
8637,66,7,3,2,二
11908,90,8,6,5,五
2274,33,4,12,12,百
4560,6,1,14,14,万
10695,71,5,5,4,四
7363,41,3,2,1,一
14960,96,1,9,8,八
3047,12,7,13,13,千
1681,70,10,11,10,十
6410,46,1,1,0,零
2800,81,1,12,12,百
3215,28,5,13,13,千
2581,61,10,12,12,百
243,30,3,10,9,九
12689,70,9,7,6,六
11735,75,5,6,5,五
14166,23,6,9,8,八
6388,43,8,1,0,零
6835,84,5,1,0,零
10887,89,7,5,4,四
7484,52,4,2,1,一
3549,58,9,13,13,千
12738,75,8,7,6,六
5323,38,3,15,15,亿
14029,100,9,9,8,八
1659,68,9,11,10,十
12902,90,2,7,6,六
10525,56,5,5,4,四
12759,77,9,7,6,六
5726,74,6,15,15,亿
7781,8,10,2,1,一
6915,91,5,1,0,零
9489,52,9,4,3,三
1674,7,4,11,10,十
5503,54,3,15,15,亿
2352,40,2,12,12,百
3995,99,5,13,13,千
6905,90,5,1,0,零
611,64,10,10,9,九
9599,62,9,4,3,三
2474,51,4,12,12,百
11424,47,4,6,5,五
8565,6,5,3,2,二
14179,24,9,9,8,八
5781,8,10,15,15,亿
3062,14,2,13,13,千
6822,83,2,1,0,零
11944,94,4,6,5,五
1186,25,6,11,10,十
6218,28,8,1,0,零
2127,2,7,12,12,百
12950,95,1,7,6,六
236,3,6,10,9,九
1344,4,4,11,10,十
2321,38,10,12,12,百
7087,16,7,2,1,一
9410,46,1,4,3,三
1776,79,6,11,10,十
9690,71,1,4,3,三
7209,27,9,2,1,一
7888,89,8,2,1,一
2391,44,10,12,12,百
5041,12,10,15,15,亿
10289,34,9,5,4,四
12828,83,8,7,6,六
7812,82,2,2,1,一
12398,44,8,7,6,六
5727,74,7,15,15,亿
7581,61,10,2,1,一
8702,72,2,3,2,二
1613,64,3,11,10,十
6091,17,10,1,0,零
1623,65,3,11,10,十
10237,3,7,5,4,四
13670,7,1,8,7,七
6188,25,8,1,0,零
3163,23,3,13,13,千
7413,46,3,2,1,一
11564,6,4,6,5,五
5703,72,3,15,15,亿
14107,18,7,9,8,八
8142,21,2,3,2,二
78,15,8,10,9,九
6034,11,4,1,0,零
2317,37,7,12,12,百
13898,9,8,8,7,七
2874,88,4,12,12,百
4409,45,9,14,14,万
13595,62,5,8,7,七
3399,44,9,13,13,千
11804,81,4,6,5,五
9103,18,3,4,3,三
7951,95,10,2,1,一
3478,51,8,13,13,千
8889,89,9,3,2,二
2386,43,6,12,12,百
4562,6,2,14,14,万
13307,36,7,8,7,七
363,41,3,10,9,九
10034,11,4,5,4,四
9345,4,5,4,3,三
5440,49,1,15,15,亿
1360,41,1,11,10,十
14406,45,6,9,8,八
11998,99,8,6,5,五
11334,39,4,6,5,五
14293,35,3,9,8,八
9833,84,3,4,3,三
5620,65,1,15,15,亿
5130,20,1,15,15,亿
10925,92,5,5,4,四
11660,69,1,6,5,五
14559,59,9,9,8,八
13783,8,3,8,7,七
8275,33,5,3,2,二
79,15,9,10,9,九
7909,90,9,2,1,一
7232,3,2,2,1,一
8854,86,4,3,2,二
5535,57,5,15,15,亿
324,38,4,10,9,九
5015,10,5,15,15,亿
1440,49,1,11,10,十
14220,29,1,9,8,八
14579,60,9,9,8,八
1130,20,1,11,10,十
10445,49,5,5,4,四
10568,6,8,5,4,四
9000,1,1,4,3,三
1510,55,1,11,10,十
7340,4,1,2,1,一
3105,18,5,13,13,千
2593,62,3,12,12,百
10768,78,8,5,4,四
11521,56,10,6,5,五
656,68,6,10,9,九
3070,15,1,13,13,千
5538,57,8,15,15,亿
14798,80,8,9,8,八
9050,13,1,4,3,三
1383,43,3,11,10,十
14246,30,6,9,8,八
13829,83,9,8,7,七
4940,94,1,14,14,万
9025,100,5,4,3,三
2927,92,7,12,12,百
1614,64,4,11,10,十
11989,98,9,6,5,五
12090,17,1,7,6,六
3356,40,6,13,13,千
213,28,3,10,9,九
10712,73,2,5,4,四
14533,57,3,9,8,八
131,20,10,10,9,九
3087,16,7,13,13,千
12727,74,7,7,6,六
11089,16,9,6,5,五
6517,55,7,1,0,零
10716,73,6,5,4,四
3467,50,7,13,13,千
8146,21,6,3,2,二
11992,99,2,6,5,五
13141,21,10,8,7,七
448,49,8,10,9,九
13596,62,6,8,7,七
11957,95,7,6,5,五
14680,70,1,9,8,八
699,71,9,10,9,九
8295,35,5,3,2,二
10875,88,5,5,4,四
7228,29,8,2,1,一
523,56,3,10,9,九
11209,27,9,6,5,五
12043,12,3,7,6,六
9294,35,4,4,3,三
1821,83,10,11,10,十
1415,46,5,11,10,十
165,23,5,10,9,九
12291,35,10,7,6,六
3308,36,8,13,13,千
12249,30,9,7,6,六
7762,78,2,2,1,一
13195,26,5,8,7,七
6758,77,8,1,0,零
5305,36,5,15,15,亿
11381,43,10,6,5,五
4600,63,1,14,14,万
2555,59,5,12,12,百
3383,43,3,13,13,千
12154,22,4,7,6,六
5837,84,7,15,15,亿
10691,71,10,5,4,四
8587,61,7,3,2,二
625,65,5,10,9,九
4791,80,10,14,14,万
3997,99,7,13,13,千
9139,20,9,4,3,三
761,78,10,10,9,九
11622,65,2,6,5,五
10931,93,10,5,4,四
6407,45,7,1,0,零
5479,51,9,15,15,亿
6324,38,4,1,0,零
9635,66,5,4,3,三
6990,99,1,1,0,零
6927,92,7,1,0,零
4039,11,9,14,14,万
5497,53,7,15,15,亿
645,67,5,10,9,九
13058,13,8,8,7,七
5533,57,3,15,15,亿
7802,81,2,2,1,一
12718,73,8,7,6,六
1882,89,2,11,10,十
4867,87,7,14,14,万
11994,99,4,6,5,五
8087,16,7,3,2,二
9232,3,2,4,3,三
4147,21,7,14,14,万
2598,62,8,12,12,百
10733,75,3,5,4,四
14279,33,9,9,8,八
2822,83,2,12,12,百
2349,4,9,12,12,百
5471,51,10,15,15,亿
5217,28,7,15,15,亿
7137,20,7,2,1,一
5131,20,10,15,15,亿
2286,34,6,12,12,百
6241,30,10,1,0,零
12258,31,8,7,6,六
2827,83,7,12,12,百
14428,47,8,9,8,八
4207,27,7,14,14,万
11460,50,1,6,5,五
183,25,3,10,9,九
6613,64,3,1,0,零
11508,54,8,6,5,五
4057,13,7,14,14,万
12901,90,10,7,6,六
1169,23,9,11,10,十
2489,52,9,12,12,百
8058,13,8,3,2,二
5802,81,2,15,15,亿
12180,25,1,7,6,六
1711,73,10,11,10,十
14088,16,8,9,8,八
9370,42,1,4,3,三
2129,2,9,12,12,百
2532,57,2,12,12,百
8589,61,9,3,2,二
1291,35,10,11,10,十
3661,69,10,13,13,千
3971,97,10,13,13,千
8019,10,9,3,2,二
3458,5,8,13,13,千
9822,83,2,4,3,三
3096,17,6,13,13,千
7300,36,1,2,1,一
12279,33,9,7,6,六
9481,52,10,4,3,三
6514,55,4,1,0,零
5839,84,9,15,15,亿
6232,3,2,1,0,零
11939,93,9,6,5,五
6182,25,2,1,0,零
2309,36,9,12,12,百
901,90,10,10,9,九
3748,76,8,13,13,千
571,60,10,10,9,九
14997,99,7,9,8,八
4545,58,5,14,14,万
8804,81,4,3,2,二
7078,15,8,2,1,一
3366,41,6,13,13,千
10501,54,10,5,4,四
7434,48,4,2,1,一
13937,93,7,8,7,七
14657,68,7,9,8,八
5630,66,1,15,15,亿
9621,65,10,4,3,三
6743,76,3,1,0,零
10066,14,6,5,4,四
4452,5,2,14,14,万
4704,72,4,14,14,万
2742,76,2,12,12,百
12527,56,7,7,6,六
11463,50,3,6,5,五
14885,89,5,9,8,八
4378,42,8,14,14,万
10359,40,9,5,4,四
8071,15,10,3,2,二
8075,15,5,3,2,二
11629,65,9,6,5,五
6895,9,5,1,0,零
14087,16,7,9,8,八
4470,51,1,14,14,万
3525,56,5,13,13,千
14786,8,6,9,8,八
3115,19,5,13,13,千
3952,95,2,13,13,千
10129,2,9,5,4,四
1321,38,10,11,10,十
9317,37,7,4,3,三
10703,72,3,5,4,四
1527,56,7,11,10,十
14217,28,7,9,8,八
4825,83,5,14,14,万
10650,68,1,5,4,四
10687,70,7,5,4,四
5487,52,7,15,15,亿
3877,88,7,13,13,千
1111,19,10,11,10,十
1408,45,8,11,10,十
11464,50,4,6,5,五
3137,20,7,13,13,千
14667,69,7,9,8,八
7837,84,7,2,1,一
7335,39,5,2,1,一
7011,10,10,2,1,一
10456,5,6,5,4,四
4478,51,8,14,14,万
11941,94,10,6,5,五
7406,45,6,2,1,一
7774,79,4,2,1,一
2589,61,9,12,12,百
9694,71,4,4,3,三
2538,57,8,12,12,百
1320,38,1,11,10,十
12979,97,9,7,6,六
9425,47,5,4,3,三
10428,47,8,5,4,四
5672,7,2,15,15,亿
12969,96,9,7,6,六
1629,65,9,11,10,十
13562,6,2,8,7,七
10981,98,10,5,4,四
6460,50,1,1,0,零
123,2,3,10,9,九
2634,66,4,12,12,百
7018,10,8,2,1,一
4756,77,6,14,14,万
9988,98,8,4,3,三
6675,7,5,1,0,零
3102,18,2,13,13,千
2710,73,1,12,12,百
6056,13,6,1,0,零
12792,80,2,7,6,六
4326,38,6,14,14,万
8144,21,4,3,2,二
4997,99,7,14,14,万
14185,25,5,9,8,八
765,78,5,10,9,九
1409,45,9,11,10,十
14305,36,5,9,8,八
10620,65,1,5,4,四
13509,54,9,8,7,七
1745,76,5,11,10,十
7008,1,8,2,1,一
11528,56,8,6,5,五
13075,15,5,8,7,七
6245,30,5,1,0,零
11277,33,7,6,5,五
8629,65,9,3,2,二
13380,43,1,8,7,七
4517,55,7,14,14,万
12912,91,2,7,6,六
7021,100,10,2,1,一
7239,3,9,2,1,一
6819,82,9,1,0,零
10065,14,5,5,4,四
10806,81,6,5,4,四
2138,20,8,12,12,百
8990,99,1,3,2,二
14922,92,2,9,8,八
5966,96,6,15,15,亿
6103,18,3,1,0,零
626,65,6,10,9,九
4591,62,10,14,14,万
9371,42,10,4,3,三
1616,64,6,11,10,十
9974,97,4,4,3,三
10398,44,8,5,4,四
1890,9,1,11,10,十
8982,98,2,3,2,二
6653,68,3,1,0,零
8199,26,9,3,2,二
10606,63,6,5,4,四
7486,52,6,2,1,一
14767,78,7,9,8,八
2276,33,6,12,12,百
11152,22,2,6,5,五
10116,19,6,5,4,四
8609,63,9,3,2,二
7374,42,4,2,1,一
8934,93,4,3,2,二
10319,37,9,5,4,四
5310,37,1,15,15,亿
12780,8,1,7,6,六
3593,62,3,13,13,千
8121,2,10,3,2,二
10101,18,10,5,4,四
5265,32,5,15,15,亿
6704,72,4,1,0,零
7096,17,6,2,1,一
13630,66,1,8,7,七
824,83,4,10,9,九
7935,93,5,2,1,一
14307,36,7,9,8,八
116,19,6,10,9,九
7764,78,4,2,1,一
9673,7,3,4,3,三
10096,17,6,5,4,四
11408,45,8,6,5,五
2371,42,10,12,12,百
4669,69,9,14,14,万
11907,90,7,6,5,五
3799,80,9,13,13,千
1024,100,4,11,10,十
6557,59,7,1,0,零
592,62,2,10,9,九
14135,20,5,9,8,八
14407,45,7,9,8,八
2022,100,2,12,12,百
12172,24,2,7,6,六
9299,35,9,4,3,三
12017,10,7,7,6,六
7322,38,2,2,1,一
2508,54,8,12,12,百
9989,98,9,4,3,三
1508,54,8,11,10,十
127,2,7,10,9,九
12883,89,3,7,6,六
14672,7,2,9,8,八
2437,48,7,12,12,百
8595,62,5,3,2,二
8342,4,2,3,2,二
2023,100,3,12,12,百
6490,53,1,1,0,零
13725,74,5,8,7,七
13917,91,7,8,7,七
10636,66,6,5,4,四
10634,66,4,5,4,四
62,14,2,10,9,九
6432,48,2,1,0,零
2544,58,4,12,12,百
12383,43,3,7,6,六
11301,36,10,6,5,五
11749,76,9,6,5,五
13247,30,7,8,7,七
7557,59,7,2,1,一
7326,38,6,2,1,一
14112,19,2,9,8,八
9768,78,8,4,3,三
3632,66,2,13,13,千
12900,90,1,7,6,六
11782,8,2,6,5,五
11477,51,7,6,5,五
10345,4,5,5,4,四
4332,39,2,14,14,万
3676,7,6,13,13,千
222,29,2,10,9,九
14768,78,8,9,8,八
120,2,1,10,9,九
13973,97,3,8,7,七
6732,75,2,1,0,零
10572,60,2,5,4,四
11326,38,6,6,5,五
4289,34,9,14,14,万
2283,34,3,12,12,百
8373,42,3,3,2,二
14614,64,4,9,8,八
4485,52,5,14,14,万
9160,23,1,4,3,三
8819,82,9,3,2,二
5641,67,10,15,15,亿
4765,78,5,14,14,万
7500,54,1,2,1,一
11522,56,2,6,5,五
14364,41,4,9,8,八
14860,87,1,9,8,八
11646,67,6,6,5,五
9557,59,7,4,3,三
13682,70,2,8,7,七
12619,64,9,7,6,六
12198,26,8,7,6,六
8806,81,6,3,2,二
5382,43,2,15,15,亿
11270,33,1,6,5,五
266,32,6,10,9,九
12033,11,3,7,6,六
3973,97,3,13,13,千
1932,93,2,11,10,十
10391,44,10,5,4,四
3190,26,1,13,13,千
1807,81,7,11,10,十
7820,83,1,2,1,一
8417,46,7,3,2,二
7874,88,4,2,1,一
12393,44,3,7,6,六
6509,54,9,1,0,零
5604,63,4,15,15,亿
14939,93,9,9,8,八
12918,91,8,7,6,六
6827,83,7,1,0,零
2068,14,8,12,12,百
4966,96,6,14,14,万
2098,17,8,12,12,百
9378,42,8,4,3,三
2963,96,3,12,12,百
12230,3,1,7,6,六
10681,70,10,5,4,四
5851,86,10,15,15,亿
4803,81,3,14,14,万
10378,42,8,5,4,四
0,1,1,10,9,九
11062,14,2,6,5,五
10541,58,10,5,4,四
11922,92,2,6,5,五
13976,97,6,8,7,七
284,34,4,10,9,九
13947,94,7,8,7,七
11498,53,8,6,5,五
7719,73,9,2,1,一
9112,19,2,4,3,三
13721,74,10,8,7,七
14446,49,6,9,8,八
1608,63,8,11,10,十
13022,100,2,8,7,七
5908,90,8,15,15,亿
10584,61,4,5,4,四
2354,40,4,12,12,百
7385,43,5,2,1,一
99,17,9,10,9,九
9114,19,4,4,3,三
11553,59,3,6,5,五
9594,62,4,4,3,三
9120,2,1,4,3,三
4263,32,3,14,14,万
10661,69,10,5,4,四
10465,50,5,5,4,四
5736,75,6,15,15,亿
4108,18,8,14,14,万
9738,75,8,4,3,三
8809,81,9,3,2,二
9284,34,4,4,3,三
4186,25,6,14,14,万
612,64,2,10,9,九
9077,15,7,4,3,三
13692,71,2,8,7,七
13145,21,5,8,7,七
14362,41,2,9,8,八
11636,66,6,6,5,五
7426,47,6,2,1,一
8969,96,9,3,2,二
9830,84,1,4,3,三
6448,49,8,1,0,零
3252,31,2,13,13,千
2903,90,3,12,12,百
14808,81,8,9,8,八
28,100,8,10,9,九
5618,64,8,15,15,亿
5162,23,2,15,15,亿
3280,34,1,13,13,千
3604,63,4,13,13,千
6007,1,7,1,0,零
11585,61,5,6,5,五
6634,66,4,1,0,零
8266,32,6,3,2,二
4611,64,10,14,14,万
5405,45,5,15,15,亿
4078,15,8,14,14,万
11697,71,7,6,5,五
11335,39,5,6,5,五
10801,81,10,5,4,四
10419,46,9,5,4,四
10194,26,4,5,4,四
6253,31,3,1,0,零
9776,79,6,4,3,三
9709,72,9,4,3,三
12404,45,4,7,6,六
6437,48,7,1,0,零
11340,4,1,6,5,五
9264,32,4,4,3,三
2691,71,10,12,12,百
1799,80,9,11,10,十
2820,83,1,12,12,百
4242,30,2,14,14,万
10825,83,5,5,4,四
12150,22,1,7,6,六
3404,45,4,13,13,千
5696,71,6,15,15,亿
12910,91,1,7,6,六
8169,23,9,3,2,二
8043,12,3,3,2,二
10738,75,8,5,4,四
11438,48,8,6,5,五
12697,71,7,7,6,六
10876,88,6,5,4,四
5719,73,9,15,15,亿
115,19,5,10,9,九
7970,97,1,2,1,一
12576,60,6,7,6,六
11126,2,6,6,5,五
10030,11,1,5,4,四
11894,9,4,6,5,五
11788,8,8,6,5,五
5277,33,7,15,15,亿
8529,56,9,3,2,二
10879,88,9,5,4,四
12334,39,4,7,6,六
13035,11,5,8,7,七
1973,97,3,11,10,十
7303,36,3,2,1,一
8945,94,5,3,2,二
12750,77,1,7,6,六
8033,11,3,3,2,二
1938,93,8,11,10,十
673,7,3,10,9,九
10904,90,4,5,4,四
3511,55,10,13,13,千
9393,44,3,4,3,三
7738,75,8,2,1,一
4260,32,1,14,14,万
8616,64,6,3,2,二
12613,64,3,7,6,六
3715,73,5,13,13,千
8856,86,6,3,2,二
350,40,1,10,9,九
8639,66,9,3,2,二
8901,90,10,3,2,二
7185,25,5,2,1,一
1924,92,4,11,10,十
14010,10,1,9,8,八
1221,29,10,11,10,十
3922,92,2,13,13,千
10958,95,8,5,4,四
5245,30,5,15,15,亿
387,43,7,10,9,九
13657,68,7,8,7,七
3547,58,7,13,13,千
1337,39,7,11,10,十
4850,86,1,14,14,万
6282,34,2,1,0,零
4547,58,7,14,14,万
5290,35,1,15,15,亿
12987,98,7,7,6,六
3205,27,5,13,13,千
9800,81,1,4,3,三
9022,100,2,4,3,三
7246,30,6,2,1,一
5046,12,6,15,15,亿
8778,79,8,3,2,二
3418,46,8,13,13,千
6540,58,1,1,0,零
1734,75,4,11,10,十
13701,72,10,8,7,七
13697,71,7,8,7,七
8063,14,3,3,2,二
14977,97,7,9,8,八
3191,26,10,13,13,千
9198,26,8,4,3,三
13465,50,5,8,7,七
8592,62,2,3,2,二
6102,18,2,1,0,零
1253,31,3,11,10,十
6573,60,3,1,0,零
21,100,10,10,9,九
9497,53,7,4,3,三
6910,91,1,1,0,零
8429,47,9,3,2,二
3107,18,7,13,13,千
3665,69,5,13,13,千
8863,87,3,3,2,二
14774,79,4,9,8,八
6037,11,7,1,0,零
9037,11,7,4,3,三
4790,80,1,14,14,万
100,18,1,10,9,九
9545,58,5,4,3,三
13421,47,10,8,7,七
14740,76,1,9,8,八
3451,5,10,13,13,千
9061,14,10,4,3,三
3686,70,6,13,13,千
8156,22,6,3,2,二
604,63,4,10,9,九
4930,93,1,14,14,万
4998,99,8,14,14,万
4723,74,3,14,14,万
3868,87,8,13,13,千
9094,17,4,4,3,三
7828,83,8,2,1,一
11096,17,6,6,5,五
1747,76,7,11,10,十
7845,85,5,2,1,一
3310,37,1,13,13,千
6844,85,4,1,0,零
2051,13,10,12,12,百
4047,12,7,14,14,万
7458,5,8,2,1,一
12120,2,1,7,6,六
2757,77,7,12,12,百
14964,96,4,9,8,八
12609,63,9,7,6,六
7288,34,8,2,1,一
8888,89,8,3,2,二
1179,24,9,11,10,十
6874,88,4,1,0,零
4720,74,1,14,14,万
9354,40,4,4,3,三
2173,24,3,12,12,百
13299,35,9,8,7,七
5576,60,6,15,15,亿
9282,34,2,4,3,三
9040,12,1,4,3,三
9961,96,10,4,3,三
3808,81,8,13,13,千
4876,88,6,14,14,万
3745,76,5,13,13,千
7794,80,4,2,1,一
8797,80,7,3,2,二
8366,41,6,3,2,二
7676,7,6,2,1,一
13490,53,1,8,7,七
10461,50,10,5,4,四
2463,50,3,12,12,百
8292,35,2,3,2,二
9435,48,5,4,3,三
8933,93,3,3,2,二
8526,56,6,3,2,二
11100,18,1,6,5,五
7282,34,2,2,1,一
5801,81,10,15,15,亿
2881,89,10,12,12,百
3292,35,2,13,13,千
11655,68,5,6,5,五
4690,71,1,14,14,万
2987,98,7,12,12,百
13621,65,10,8,7,七
6310,37,1,1,0,零
13839,84,9,8,7,七
5534,57,4,15,15,亿
7853,86,3,2,1,一
5638,66,8,15,15,亿
4702,72,2,14,14,万
12615,64,5,7,6,六
6029,100,9,1,0,零
4043,12,3,14,14,万
3466,50,6,13,13,千
4736,75,6,14,14,万
6959,95,9,1,0,零
9660,69,1,4,3,三
1838,84,8,11,10,十
3123,2,3,13,13,千
11866,87,6,6,5,五
8652,68,2,3,2,二
13334,39,4,8,7,七
13686,70,6,8,7,七
1562,6,2,11,10,十
10167,23,7,5,4,四
3290,35,1,13,13,千
6729,74,9,1,0,零
4515,55,5,14,14,万
8930,93,1,3,2,二
14167,23,7,9,8,八
13677,7,7,8,7,七
9630,66,1,4,3,三
7373,42,3,2,1,一
7666,69,6,2,1,一
497,53,7,10,9,九
10942,94,2,5,4,四
3945,94,5,13,13,千
375,42,5,10,9,九
13263,32,3,8,7,七
9401,45,10,4,3,三
5037,11,7,15,15,亿
404,45,4,10,9,九
3778,79,8,13,13,千
2467,50,7,12,12,百
13713,73,3,8,7,七
93,17,3,10,9,九
11705,72,5,6,5,五
3204,27,4,13,13,千
14057,13,7,9,8,八
10413,46,3,5,4,四
6834,84,4,1,0,零
10041,12,10,5,4,四
827,83,7,10,9,九
4524,56,4,14,14,万
5985,98,5,15,15,亿
6598,62,8,1,0,零
11379,42,9,6,5,五
6176,24,6,1,0,零
6862,87,2,1,0,零
12570,60,1,7,6,六
6995,99,5,1,0,零
8535,57,5,3,2,二
2683,70,3,12,12,百
10978,97,8,5,4,四
2547,58,7,12,12,百
11338,39,8,6,5,五
13401,45,10,8,7,七
13862,87,2,8,7,七
691,71,10,10,9,九
7528,56,8,2,1,一
8192,26,2,3,2,二
9774,79,4,4,3,三
1707,72,7,11,10,十
13704,72,4,8,7,七
7644,67,4,2,1,一
10213,28,3,5,4,四
11413,46,3,6,5,五
11783,8,3,6,5,五
2003,1,3,12,12,百
14281,34,10,9,8,八
1131,20,10,11,10,十
14675,7,5,9,8,八
11909,90,9,6,5,五
2304,36,4,12,12,百
5343,4,3,15,15,亿
8787,8,7,3,2,二
10567,6,7,5,4,四
8020,100,1,3,2,二
6246,30,6,1,0,零
3395,44,5,13,13,千
7788,8,8,2,1,一
10453,5,3,5,4,四
1731,75,10,11,10,十
9351,40,10,4,3,三
6996,99,6,1,0,零
12534,57,4,7,6,六
2120,2,1,12,12,百
606,63,6,10,9,九
10877,88,7,5,4,四
1671,7,10,11,10,十
13217,28,7,8,7,七
14687,70,7,9,8,八
13749,76,9,8,7,七
11465,50,5,6,5,五
1971,97,10,11,10,十
4461,50,10,14,14,万
10488,52,8,5,4,四
736,75,6,10,9,九
4122,2,2,14,14,万
6980,98,1,1,0,零
7452,5,2,2,1,一
13729,74,9,8,7,七
4776,79,6,14,14,万
7033,11,3,2,1,一
5346,4,6,15,15,亿
4099,17,9,14,14,万
9029,100,9,4,3,三
292,35,2,10,9,九
8890,9,1,3,2,二
13336,39,6,8,7,七
4903,90,3,14,14,万
7296,35,6,2,1,一
3969,96,9,13,13,千
14552,59,2,9,8,八
7396,44,6,2,1,一
14909,90,9,9,8,八
5763,78,3,15,15,亿
1963,96,3,11,10,十
13537,57,7,8,7,七
10466,50,6,5,4,四
8010,10,1,3,2,二
3441,49,10,13,13,千
5394,44,4,15,15,亿
10060,14,1,5,4,四
2387,43,7,12,12,百
13731,75,10,8,7,七
2671,7,10,12,12,百
12891,9,10,7,6,六
3516,55,6,13,13,千
13577,60,7,8,7,七
2502,54,2,12,12,百
3988,98,8,13,13,千
3999,99,9,13,13,千
63,14,3,10,9,九
13867,87,7,8,7,七
14171,24,10,9,8,八
13278,33,8,8,7,七
1384,43,4,11,10,十
4333,39,3,14,14,万
650,68,1,10,9,九
1967,96,7,11,10,十
112,19,2,10,9,九
3024,100,4,13,13,千
5444,49,4,15,15,亿
804,81,4,10,9,九
5652,68,2,15,15,亿
8769,78,9,3,2,二
5930,93,1,15,15,亿
8318,37,8,3,2,二
3331,39,10,13,13,千
7152,22,2,2,1,一
8053,13,3,3,2,二
14844,85,4,9,8,八
3793,80,3,13,13,千
14591,62,10,9,8,八
9592,62,2,4,3,三
851,86,10,10,9,九
14621,65,10,9,8,八
6838,84,8,1,0,零
14473,51,3,9,8,八
3057,13,7,13,13,千
2665,69,5,12,12,百
12295,35,5,7,6,六
4950,95,1,14,14,万
11187,25,7,6,5,五
2679,7,9,12,12,百
3893,9,3,13,13,千
5491,53,10,15,15,亿
2977,97,7,12,12,百
1053,13,3,11,10,十
12695,71,5,7,6,六
10937,93,7,5,4,四
10597,62,7,5,4,四
7521,56,10,2,1,一
12052,13,2,7,6,六
8345,4,5,3,2,二
7734,75,4,2,1,一
5662,69,2,15,15,亿
10583,61,3,5,4,四
2353,40,3,12,12,百
13292,35,2,8,7,七
2660,69,1,12,12,百
1028,100,8,11,10,十
8472,51,2,3,2,二
2711,73,10,12,12,百
3821,83,10,13,13,千
7026,100,6,2,1,一
3128,2,8,13,13,千
12688,70,8,7,6,六
13884,89,4,8,7,七
5593,62,3,15,15,亿
9671,7,10,4,3,三
7377,42,7,2,1,一
7942,94,2,2,1,一
12003,1,3,7,6,六
5896,9,6,15,15,亿
14297,35,7,9,8,八
8015,10,5,3,2,二
8696,71,6,3,2,二
14032,11,2,9,8,八
903,90,3,10,9,九
2040,12,1,12,12,百
9864,87,4,4,3,三
3751,77,10,13,13,千
8742,76,2,3,2,二
1862,87,2,11,10,十
1805,81,5,11,10,十
7468,50,8,2,1,一
14864,87,4,9,8,八
13418,46,8,8,7,七
945,94,5,10,9,九
11834,84,4,6,5,五
4259,31,9,14,14,万
13948,94,8,8,7,七
9882,89,2,4,3,三
2107,18,7,12,12,百
14871,88,10,9,8,八
11317,37,7,6,5,五
5610,64,1,15,15,亿
11590,62,1,6,5,五
8641,67,10,3,2,二
11095,17,5,6,5,五
941,94,10,10,9,九
6930,93,1,1,0,零
1020,100,1,11,10,十
9724,74,4,4,3,三
1847,85,7,11,10,十
12203,27,3,7,6,六
3898,9,8,13,13,千
437,48,7,10,9,九
5410,46,1,15,15,亿
11637,66,7,6,5,五
4882,89,2,14,14,万
13161,23,10,8,7,七
739,75,9,10,9,九
11059,13,9,6,5,五
11483,52,3,6,5,五
7601,63,10,2,1,一
5102,18,2,15,15,亿
14132,20,2,9,8,八
586,61,6,10,9,九
13594,62,4,8,7,七
2989,98,9,12,12,百
4444,49,4,14,14,万
6567,6,7,1,0,零
9220,29,1,4,3,三
5259,31,9,15,15,亿
11471,51,10,6,5,五
11400,45,1,6,5,五
14876,88,6,9,8,八
5637,66,7,15,15,亿
6797,80,7,1,0,零
573,60,3,10,9,九
12232,3,2,7,6,六
647,67,7,10,9,九
595,62,5,10,9,九
7034,11,4,2,1,一
5347,4,7,15,15,亿
13846,85,6,8,7,七
3396,44,6,13,13,千
7444,49,4,2,1,一
9500,54,1,4,3,三
4566,6,6,14,14,万
